Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Reporting Type,Type of renewable technology,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",52,Barbados,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",52,Barbados,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",112,Belarus,G,ALL,CON_USD_M,0,0,0,0,0,0,0,0.29,0.06,0.19,259.57,0.02,3.23,0.28,67.06,0.02,0.15,0.13,17.09,170.67,0.38,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",112,Belarus,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0.29,0.06,0.17,0.05,0,0,0,67.06,0,0.04,0,0,158,0.14,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",112,Belarus,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",112,Belarus,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0.02,259.42,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",112,Belarus,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",112,Belarus,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0.09,0.02,0,0.28,0,0.02,0.11,0.13,17.09,12.67,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",112,Belarus,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",112,Belarus,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",84,Belize,G,ALL,CON_USD_M,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0.02,1.8,0.01,17.53,0.29,0.02,3,0.04
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",84,Belize,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",84,Belize,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",84,Belize,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",84,Belize,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",84,Belize,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.8,0.01,17.53,0.29,0,0,0.04
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",84,Belize,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0.02,3,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",84,Belize,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",204,Benin,G,ALL,CON_USD_M,0,0,0.1,0,0,0,9.3,0,0.64,9.67,0.2,0.4,0.08,0,14.27,18.83,1.37,288.57,2.06,0.04,1.87,44.32,103.94
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",204,Benin,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,9.05,0,0,0,0,4.1,0.04,0,0,0,0.01,0.12,0.08,0.01
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",204,Benin,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",204,Benin,G,HYDROPOWER,CON_USD_M,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.12,1.02,2.22,0.93,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",204,Benin,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",204,Benin,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,9.3,0,0.41,0,0.19,0,0.06,0,10.17,11.07,0,82.74,0.29,0.02,1.72,16.85,40.46
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",204,Benin,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0.23,0.62,0.01,0.4,0.02,0,0,6.92,0.35,203.61,0.85,0,0.03,27.38,63.48
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",204,Benin,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",64,Bhutan,G,ALL,CON_USD_M,5.42,2.75,28.62,0,0,1.46,0.13,0.93,4.9,90.65,25,0.1,4.04,40.33,2.15,138.13,0.06,0.02,0.12,0.77,0.8,0.8,19.94
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",64,Bhutan,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0.15,0,0.01,0,0,1.9,0,0,0.02,0.05,0.12,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",64,Bhutan,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",64,Bhutan,G,HYDROPOWER,CON_USD_M,5.42,2.75,28.62,0,0,1.29,0.08,0.91,2.53,3.63,0,0.07,3.99,40.3,1.6,137.94,0,0,0.12,0.74,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",64,Bhutan,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",64,Bhutan,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0.05,0,2.37,87.03,23.1,0.02,0.05,0.01,0.5,0.07,0.06,0.02,0,0.03,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",64,Bhutan,G,SOLAR,CON_USD_M,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.4,19.94
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",64,Bhutan,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.4,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",68,Bolivia (Plurinational State of),G,ALL,CON_USD_M,0.1,0.85,0.08,17.81,0.04,0.16,0.46,0.45,0.92,109.72,5.36,1.37,5.34,81.65,39.61,2.07,1264.51,647.85,89.6,0.95,3.35,0.26,3.7
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",68,Bolivia (Plurinational State of),G,BIOENERGY,CON_USD_M,0,0,0,0.63,0,0,0,0,0,0.02,0.01,0,0,1.33,0,0,0.01,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",68,Bolivia (Plurinational State of),G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.49,23.45,0,0,563.92,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",68,Bolivia (Plurinational State of),G,HYDROPOWER,CON_USD_M,0,0,0,0.07,0,0,0,0,0.38,0.38,0.41,0.31,0,73.23,0.55,1.22,1182.83,0,0,0,0.01,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",68,Bolivia (Plurinational State of),G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",68,Bolivia (Plurinational State of),G,MULTIPLE,CON_USD_M,0,0,0,17.12,0.02,0.14,0.09,0.03,0.35,109.01,0.44,1.01,5.34,1.09,15.6,0.83,5.55,0.77,89.32,0.71,3.29,0.24,3.57
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",68,Bolivia (Plurinational State of),G,SOLAR,CON_USD_M,0.1,0.85,0.08,0,0.02,0.02,0.37,0.42,0.19,0.31,4.31,0.04,0,5.51,0.01,0.02,76.01,0.01,0.01,0.01,0.05,0.02,0.14
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",68,Bolivia (Plurinational State of),G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.12,83.15,0.26,0.23,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",70,Bosnia and Herzegovina,G,ALL,CON_USD_M,0,7.17,0.33,0,7.83,0,13.24,0.3,25.14,0.11,103.89,72.36,1.04,104.48,176.57,7.05,3.99,89.19,1.48,22.29,3.98,0.49,0.81
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",70,Bosnia and Herzegovina,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0.3,0,0,0,0.98,0.76,0.83,0.09,1.2,0.2,10.98,0,0,0,0.06,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",70,Bosnia and Herzegovina,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.29,0.5,0.11,0.37,0,0,0,0,0.02
